	user_emb_id	gender	age	occupation	zipcode	age_desc	occ_desc
5423	5423	F	35	2	80012	35-44	artist
5424	5424	M	18	4	53211	18-24	college/grad student
5425	5425	M	25	14	95821	25-34	sales/marketing
5426	5426	M	35	19	11201	35-44	unemployed
5427	5427	F	25	6	28412	25-34	doctor/health care
5428	5428	F	25	1	02460	25-34	academic/educator
5429	5429	F	45	1	26505	45-49	academic/educator
5430	5430	M	56	1	19026	56+	academic/educator
5431	5431	M	56	13	01742	56+	retired
5432	5432	F	35	17	45014	35-44	technician/engineer
5433	5433	F	25	7	60618	25-34	executive/managerial
5434	5434	M	45	18	02557	45-49	tradesman/craftsman
5435	5435	M	18	4	90024	18-24	college/grad student
5436	5436	M	25	11	55426	25-34	lawyer
5437	5437	M	25	14	60048	25-34	sales/marketing
5438	5438	M	56	13	19119	56+	retired
5439	5439	F	45	2	37923	45-49	artist
5440	5440	M	50	7	95762	50-55	executive/managerial
5441	5441	M	25	7	63110	25-34	executive/managerial
5442	5442	M	25	12	01915	25-34	programmer
5443	5443	F	18	4	55449	18-24	college/grad student
5444	5444	M	25	0	43223	25-34	other or not specified
5445	5445	F	50	1	65203	50-55	academic/educator
5446	5446	M	45	2	60626	45-49	artist
5447	5447	M	45	19	60626	45-49	unemployed
5448	5448	M	18	12	01702	18-24	programmer
5449	5449	M	18	12	02143	18-24	programmer
5450	5450	F	25	1	98115	25-34	academic/educator
5451	5451	M	35	6	10011	35-44	doctor/health care
5452	5452	M	18	4	30305	18-24	college/grad student
5453	5453	M	35	7	10001	35-44	executive/managerial
5454	5454	F	18	17	55449	18-24	technician/engineer
5455	5455	M	35	1	32312	35-44	academic/educator
5456	5456	M	18	12	55405	18-24	programmer
5457	5457	F	18	2	98102	18-24	artist
5458	5458	F	1	10	99016	Under 18	K-12 student
5459	5459	M	18	4	02143	18-24	college/grad student
5460	5460	M	50	0	94025	50-55	other or not specified
5461	5461	M	25	17	89103	25-34	technician/engineer
5462	5462	M	35	0	53202	35-44	other or not specified
5463	5463	M	35	7	77079	35-44	executive/managerial
5464	5464	F	25	0	10019	25-34	other or not specified
5465	5465	M	25	12	98033	25-34	programmer
5466	5466	M	35	0	63366	35-44	other or not specified
5467	5467	M	25	12	94618	25-34	programmer
5468	5468	M	35	12	20171	35-44	programmer
5469	5469	M	56	7	20003-2712	56+	executive/managerial
5470	5470	M	18	7	10016	18-24	executive/managerial
5471	5471	M	35	1	27909	35-44	academic/educator
5472	5472	M	25	1	20120-6354	25-34	academic/educator
5473	5473	M	25	12	20009	25-34	programmer
5474	5474	M	25	4	94110	25-34	college/grad student
5475	5475	F	35	0	20037	35-44	other or not specified
5476	5476	M	35	1	55343	35-44	academic/educator
5477	5477	M	35	7	02766	35-44	executive/managerial
5478	5478	M	35	1	50014	35-44	academic/educator
5479	5479	F	25	14	07030	25-34	sales/marketing
5480	5480	M	45	12	55449	45-49	programmer
5481	5481	M	18	7	10014	18-24	executive/managerial
5482	5482	F	25	6	15202	25-34	doctor/health care
5483	5483	M	45	17	21742	45-49	technician/engineer
5484	5484	M	25	4	08544	25-34	college/grad student
5485	5485	M	25	0	17821	25-34	other or not specified
5486	5486	M	25	17	95136	25-34	technician/engineer
5487	5487	M	25	15	91125	25-34	scientist
5488	5488	M	18	7	94104	18-24	executive/managerial
5489	5489	M	45	17	80907	45-49	technician/engineer
5490	5490	M	18	7	10016	18-24	executive/managerial
5491	5491	M	18	4	55104	18-24	college/grad student
5492	5492	M	35	12	96797	35-44	programmer
5493	5493	F	35	17	94306	35-44	technician/engineer
5494	5494	F	18	4	95076	18-24	college/grad student
5495	5495	M	25	7	90069	25-34	executive/managerial
5496	5496	M	25	4	60201	25-34	college/grad student
5497	5497	F	50	1	62901	50-55	academic/educator
5498	5498	F	25	19	60201	25-34	unemployed
5499	5499	F	35	20	14850	35-44	writer
5500	5500	M	25	2	33334	25-34	artist
5501	5501	M	25	2	66044	25-34	artist
5502	5502	F	25	9	55409	25-34	homemaker
5503	5503	M	45	7	85287-2702	45-49	executive/managerial
5504	5504	F	25	4	02141	25-34	college/grad student
5505	5505	F	18	14	60610	18-24	sales/marketing
5506	5506	M	45	7	44325	45-49	executive/managerial
5507	5507	M	25	20	94519	25-34	writer
5508	5508	M	25	0	11215	25-34	other or not specified
5509	5509	M	18	4	191004	18-24	college/grad student
5510	5510	M	45	1	92407	45-49	academic/educator
5511	5511	F	25	17	01701	25-34	technician/engineer
5512	5512	M	35	1	91768	35-44	academic/educator
5513	5513	F	1	10	76501	Under 18	K-12 student
5514	5514	M	18	4	16101	18-24	college/grad student
5515	5515	F	50	16	98257	50-55	self-employed
5516	5516	M	56	0	80210	56+	other or not specified
5517	5517	M	50	17	78666	50-55	technician/engineer
5518	5518	M	35	15	33167	35-44	scientist
5519	5519	M	45	1	18901	45-49	academic/educator
5520	5520	F	25	6	02118	25-34	doctor/health care
5521	5521	M	25	14	02460	25-34	sales/marketing
5522	5522	M	35	0	60187	35-44	other or not specified
5523	5523	F	1	10	26505	Under 18	K-12 student
5524	5524	F	1	10	55311	Under 18	K-12 student
5525	5525	F	35	2	27514	35-44	artist
5526	5526	M	25	1	70803	25-34	academic/educator
5527	5527	M	50	1	45840	50-55	academic/educator
5528	5528	M	18	6	05273	18-24	doctor/health care
5529	5529	F	18	4	63141	18-24	college/grad student
5530	5530	M	50	17	09056	50-55	technician/engineer
5531	5531	M	25	17	27408	25-34	technician/engineer
5532	5532	F	50	2	10025	50-55	artist
5533	5533	M	45	16	30102	45-49	self-employed
5534	5534	M	25	15	94538	25-34	scientist
5535	5535	M	25	16	67204	25-34	self-employed
5536	5536	F	56	1	10543	56+	academic/educator
5537	5537	M	45	12	55102	45-49	programmer
5538	5538	F	25	20	91403	25-34	writer
5539	5539	M	35	1	19149	35-44	academic/educator
5540	5540	M	56	7	93924	56+	executive/managerial
5541	5541	M	45	7	11576	45-49	executive/managerial
5542	5542	M	25	17	97401	25-34	technician/engineer
5543	5543	M	25	15	08876	25-34	scientist
5544	5544	F	35	16	98072	35-44	self-employed
5545	5545	M	18	14	26301	18-24	sales/marketing
5546	5546	F	18	4	10025	18-24	college/grad student
5547	5547	F	18	4	02138	18-24	college/grad student
5548	5548	F	50	9	76034	50-55	homemaker
5549	5549	M	35	15	48187	35-44	scientist
5550	5550	F	35	20	98103	35-44	writer
5551	5551	M	50	7	23233	50-55	executive/managerial
5552	5552	M	35	3	29425	35-44	clerical/admin
5553	5553	M	25	1	92116	25-34	academic/educator
5554	5554	M	1	10	37830	Under 18	K-12 student
5555	5555	M	45	6	92103	45-49	doctor/health care
5556	5556	M	35	14	33701	35-44	sales/marketing
5557	5557	M	1	10	02446	Under 18	K-12 student
5558	5558	M	50	1	77706	50-55	academic/educator
5559	5559	F	35	17	98036	35-44	technician/engineer
5560	5560	F	25	3	74075	25-34	clerical/admin
5561	5561	F	35	1	54650	35-44	academic/educator
5562	5562	F	25	7	11753	25-34	executive/managerial
5563	5563	M	45	20	02446	45-49	writer
5564	5564	M	18	17	02114	18-24	technician/engineer
5565	5565	M	35	7	20901	35-44	executive/managerial
5566	5566	M	50	3	78704	50-55	clerical/admin
5567	5567	M	18	4	49841	18-24	college/grad student
5568	5568	F	18	1	07666	18-24	academic/educator
5569	5569	M	25	1	07666	25-34	academic/educator
5570	5570	F	25	9	07307	25-34	homemaker
5571	5571	F	25	4	63119	25-34	college/grad student
5572	5572	F	35	1	14619	35-44	academic/educator
5573	5573	M	25	0	20878	25-34	other or not specified
5574	5574	M	35	7	19808	35-44	executive/managerial
5575	5575	M	25	4	55369	25-34	college/grad student
5576	5576	M	50	1	12970	50-55	academic/educator
5577	5577	F	18	1	02109	18-24	academic/educator
5578	5578	F	35	7	07039	35-44	executive/managerial
5579	5579	M	45	7	01581	45-49	executive/managerial
5580	5580	M	25	0	10016	25-34	other or not specified
5581	5581	M	45	1	50011	45-49	academic/educator
5582	5582	M	56	15	37830	56+	scientist
5583	5583	F	50	0	10016	50-55	other or not specified
5584	5584	M	25	4	10016	25-34	college/grad student
5585	5585	M	35	20	94107	35-44	writer
5586	5586	M	25	17	22041	25-34	technician/engineer
5587	5587	F	25	20	60640	25-34	writer
5588	5588	F	25	0	04101	25-34	other or not specified
5589	5589	F	45	12	94117	45-49	programmer
5590	5590	M	18	0	10009	18-24	other or not specified
5591	5591	M	25	1	53706	25-34	academic/educator
5592	5592	M	50	16	90210	50-55	self-employed
5593	5593	F	45	0	55419	45-49	other or not specified
5594	5594	M	25	20	90027	25-34	writer
5595	5595	M	35	12	22201	35-44	programmer
5596	5596	F	18	4	95008	18-24	college/grad student
5597	5597	M	18	4	27607	18-24	college/grad student
5598	5598	M	35	7	90020	35-44	executive/managerial
5599	5599	F	45	0	12833-2000	45-49	other or not specified
5600	5600	M	35	1	98225	35-44	academic/educator
5601	5601	M	35	0	97212	35-44	other or not specified
5602	5602	M	50	7	02461	50-55	executive/managerial
5603	5603	M	35	15	63117	35-44	scientist
5604	5604	F	18	2	95008	18-24	artist
5605	5605	F	25	14	21046	25-34	sales/marketing
5606	5606	M	18	4	11209	18-24	college/grad student
5607	5607	M	18	3	78722	18-24	clerical/admin
5608	5608	F	50	1	30602	50-55	academic/educator
5609	5609	F	25	1	54880	25-34	academic/educator
5610	5610	F	35	7	04015	35-44	executive/managerial
5611	5611	F	25	1	02148	25-34	academic/educator
5612	5612	F	35	0	98622	35-44	other or not specified
5613	5613	M	25	0	12833	25-34	other or not specified
5614	5614	M	35	7	07028	35-44	executive/managerial
5615	5615	M	45	1	08840	45-49	academic/educator
5616	5616	M	25	14	48336	25-34	sales/marketing
5617	5617	F	18	4	92612	18-24	college/grad student
5618	5618	F	18	4	22310	18-24	college/grad student
5619	5619	M	35	14	55330	35-44	sales/marketing
5620	5620	M	25	7	02135	25-34	executive/managerial
5621	5621	M	35	15	01775	35-44	scientist
5622	5622	M	25	11	84109	25-34	lawyer
5623	5623	M	25	7	19380	25-34	executive/managerial
5624	5624	M	25	1	01760	25-34	academic/educator
5625	5625	M	56	16	32043	56+	self-employed
5626	5626	M	25	0	07040	25-34	other or not specified
5627	5627	M	18	4	90024	18-24	college/grad student
5628	5628	M	25	14	02465	25-34	sales/marketing
5629	5629	M	35	17	06854	35-44	technician/engineer
5630	5630	M	35	12	01944	35-44	programmer
5631	5631	F	18	4	78628	18-24	college/grad student
5632	5632	M	50	1	98262	50-55	academic/educator
5633	5633	M	25	14	55406	25-34	sales/marketing
5634	5634	F	35	9	06854	35-44	homemaker
5635	5635	M	25	7	98102	25-34	executive/managerial
5636	5636	M	1	10	11102	Under 18	K-12 student
5637	5637	M	18	1	32601	18-24	academic/educator
5638	5638	F	18	4	62025	18-24	college/grad student
5639	5639	M	35	17	78765	35-44	technician/engineer
5640	5640	F	25	17	48473	25-34	technician/engineer
5641	5641	M	1	10	73013	Under 18	K-12 student
5642	5642	F	35	1	84108	35-44	academic/educator
5643	5643	F	18	4	92833	18-24	college/grad student
5644	5644	M	25	2	87123	25-34	artist
5645	5645	M	18	4	96744	18-24	college/grad student
5646	5646	M	18	1	62522	18-24	academic/educator
5647	5647	M	25	17	48473	25-34	technician/engineer
5648	5648	F	18	4	90025	18-24	college/grad student
5649	5649	F	35	12	91104	35-44	programmer
5650	5650	F	25	6	74105	25-34	doctor/health care
5651	5651	M	18	0	47901	18-24	other or not specified
5652	5652	M	50	1	74105	50-55	academic/educator
5653	5653	M	25	4	95616	25-34	college/grad student
5654	5654	F	25	6	77054	25-34	doctor/health care
5655	5655	M	25	15	03755	25-34	scientist
5656	5656	M	50	14	92026	50-55	sales/marketing
5657	5657	M	56	0	32043	56+	other or not specified
5658	5658	M	25	0	20874	25-34	other or not specified
5659	5659	M	25	2	78722	25-34	artist
5660	5660	F	25	15	03255	25-34	scientist
5661	5661	M	1	10	07960	Under 18	K-12 student
5662	5662	F	35	20	75093	35-44	writer
5663	5663	M	18	4	48363	18-24	college/grad student
5664	5664	M	18	4	10461-1301	18-24	college/grad student
5665	5665	M	18	16	11209	18-24	self-employed
5666	5666	M	35	7	10009	35-44	executive/managerial
5667	5667	F	25	3	41030	25-34	clerical/admin
5668	5668	M	56	1	90024	56+	academic/educator
5669	5669	M	18	4	48109	18-24	college/grad student
5670	5670	M	25	1	02146	25-34	academic/educator
5671	5671	F	25	4	43212	25-34	college/grad student
5672	5672	F	35	1	55417	35-44	academic/educator
5673	5673	M	35	7	94306	35-44	executive/managerial
5674	5674	M	35	14	30030	35-44	sales/marketing
5675	5675	M	25	20	78746	25-34	writer
5676	5676	M	25	1	13210	25-34	academic/educator
5677	5677	M	35	17	98103	35-44	technician/engineer
5678	5678	M	35	2	33020	35-44	artist
5679	5679	M	50	20	94117	50-55	writer
5680	5680	F	25	7	92122	25-34	executive/managerial
5681	5681	M	18	0	23455-4959	18-24	other or not specified
5682	5682	F	18	9	94538	18-24	homemaker
5683	5683	M	18	16	94110	18-24	self-employed
5684	5684	M	25	17	94117	25-34	technician/engineer
5685	5685	M	56	16	60610	56+	self-employed
5686	5686	F	1	0	55403	Under 18	other or not specified
5687	5687	F	18	4	78666	18-24	college/grad student
5688	5688	M	25	0	84119	25-34	other or not specified
5689	5689	M	18	4	78666	18-24	college/grad student
5690	5690	M	35	14	66013	35-44	sales/marketing
5691	5691	F	25	7	29615	25-34	executive/managerial
5692	5692	F	25	4	90034	25-34	college/grad student
5693	5693	F	25	12	90640	25-34	programmer
5694	5694	F	35	3	21221	35-44	clerical/admin
5695	5695	F	25	14	97367	25-34	sales/marketing
5696	5696	M	25	0	95826	25-34	other or not specified
5697	5697	M	35	14	55418	35-44	sales/marketing
5698	5698	M	35	15	94706	35-44	scientist
5699	5699	F	18	14	55426	18-24	sales/marketing
5700	5700	M	25	7	55311	25-34	executive/managerial
5701	5701	M	18	0	90034	18-24	other or not specified
5702	5702	M	56	1	14068	56+	academic/educator
5703	5703	F	18	4	90024	18-24	college/grad student
5704	5704	F	18	4	90024	18-24	college/grad student
5705	5705	M	18	17	08550	18-24	technician/engineer
5706	5706	M	25	12	01060	25-34	programmer
5707	5707	M	35	1	90034	35-44	academic/educator
5708	5708	M	18	4	90024	18-24	college/grad student
5709	5709	M	25	15	90034	25-34	scientist
5710	5710	M	25	7	47714	25-34	executive/managerial
5711	5711	M	35	1	90024	35-44	academic/educator
5712	5712	F	50	7	91362	50-55	executive/managerial
5713	5713	M	35	2	96753	35-44	artist
5714	5714	M	18	4	90024	18-24	college/grad student
5715	5715	M	1	10	03756	Under 18	K-12 student
5716	5716	M	25	0	03766	25-34	other or not specified
5717	5717	F	35	14	38018	35-44	sales/marketing
5718	5718	M	56	7	21773	56+	executive/managerial
5719	5719	M	25	0	60610	25-34	other or not specified
5720	5720	M	45	11	90046	45-49	lawyer
5721	5721	M	25	20	48103	25-34	writer
5722	5722	M	18	12	55057	18-24	programmer
5723	5723	M	25	15	94102	25-34	scientist
5724	5724	M	18	2	10018	18-24	artist
5725	5725	M	25	1	77845	25-34	academic/educator
5726	5726	M	25	4	92843	25-34	college/grad student
5727	5727	F	35	20	09824	35-44	writer
5728	5728	M	18	10	99016	18-24	K-12 student
5729	5729	M	18	0	94111	18-24	other or not specified
5730	5730	F	25	11	10022	25-34	lawyer
5731	5731	F	25	11	02111	25-34	lawyer
5732	5732	M	25	4	48109	25-34	college/grad student
5733	5733	F	25	14	10022	25-34	sales/marketing
5734	5734	M	25	6	19342	25-34	doctor/health care
5735	5735	M	25	1	08904	25-34	academic/educator
5736	5736	M	45	15	93555	45-49	scientist
5737	5737	M	25	12	55406	25-34	programmer
5738	5738	M	25	7	90212	25-34	executive/managerial
5739	5739	M	25	1	60613	25-34	academic/educator
5740	5740	M	50	13	60622	50-55	retired
5741	5741	F	25	12	20850	25-34	programmer
5742	5742	F	35	0	55442	35-44	other or not specified
5743	5743	F	25	4	66044	25-34	college/grad student
5744	5744	F	18	4	90024	18-24	college/grad student
5745	5745	M	18	15	94061	18-24	scientist
5746	5746	M	25	0	03755	25-34	other or not specified
5747	5747	M	25	0	92155	25-34	other or not specified
5748	5748	M	25	2	94117	25-34	artist
5749	5749	M	18	1	04101	18-24	academic/educator
5750	5750	F	1	0	14167	Under 18	other or not specified
5751	5751	F	56	0	14850	56+	other or not specified
5752	5752	M	18	17	78758	18-24	technician/engineer
5753	5753	F	18	1	60640	18-24	academic/educator
5754	5754	F	35	2	78744	35-44	artist
5755	5755	F	1	10	98110	Under 18	K-12 student
5756	5756	M	1	10	05667	Under 18	K-12 student
5757	5757	F	50	1	29642	50-55	academic/educator
5758	5758	F	25	1	08904	25-34	academic/educator
5759	5759	M	18	12	10549	18-24	programmer
5760	5760	M	25	20	90048	25-34	writer
5761	5761	F	35	6	55125	35-44	doctor/health care
5762	5762	F	25	1	08904	25-34	academic/educator
5763	5763	F	50	12	77098	50-55	programmer
5764	5764	M	25	11	44515	25-34	lawyer
5765	5765	M	56	14	96744	56+	sales/marketing
5766	5766	M	25	2	75287	25-34	artist
5767	5767	F	1	7	20852	Under 18	executive/managerial
5768	5768	M	45	14	05602	45-49	sales/marketing
5769	5769	M	25	0	80231	25-34	other or not specified
5770	5770	M	25	7	95616	25-34	executive/managerial
5771	5771	M	35	7	16365	35-44	executive/managerial
5772	5772	M	25	6	89123	25-34	doctor/health care
5773	5773	M	18	4	94118	18-24	college/grad student
5774	5774	M	25	11	10024	25-34	lawyer
5775	5775	M	18	12	97205	18-24	programmer
5776	5776	M	1	0	05667	Under 18	other or not specified
5777	5777	M	35	12	85257	35-44	programmer
5778	5778	M	25	5	10011	25-34	customer service
5779	5779	M	18	17	92886	18-24	technician/engineer
5780	5780	M	25	2	11106	25-34	artist
5781	5781	F	35	0	55459	35-44	other or not specified
5782	5782	F	45	1	92106	45-49	academic/educator
5783	5783	M	18	10	56137	18-24	K-12 student
5784	5784	F	25	7	60607	25-34	executive/managerial
5785	5785	M	25	6	53211	25-34	doctor/health care
5786	5786	M	25	20	90802	25-34	writer
5787	5787	M	25	0	92646	25-34	other or not specified
5788	5788	M	25	17	91107	25-34	technician/engineer
5789	5789	F	35	0	55303	35-44	other or not specified
5790	5790	M	18	4	44074	18-24	college/grad student
5791	5791	M	25	17	43201	25-34	technician/engineer
5792	5792	M	25	2	91602	25-34	artist
5793	5793	M	35	17	53703	35-44	technician/engineer
5794	5794	M	25	1	92688	25-34	academic/educator
5795	5795	F	25	7	10003	25-34	executive/managerial
5796	5796	M	25	7	78757	25-34	executive/managerial
5797	5797	M	35	0	80027	35-44	other or not specified
5798	5798	M	25	5	80916	25-34	customer service
5799	5799	M	35	18	90804	35-44	tradesman/craftsman
5800	5800	M	25	16	04103	25-34	self-employed
5801	5801	F	25	0	98105	25-34	other or not specified
5802	5802	M	1	10	01597	Under 18	K-12 student
5803	5803	F	35	7	94306	35-44	executive/managerial
5804	5804	F	25	0	90802	25-34	other or not specified
5805	5805	F	50	1	08826	50-55	academic/educator
5806	5806	M	35	7	01940	35-44	executive/managerial
5807	5807	F	25	7	37206	25-34	executive/managerial
5808	5808	M	25	7	37206	25-34	executive/managerial
5809	5809	M	50	16	95070	50-55	self-employed
5810	5810	M	18	4	60202	18-24	college/grad student
5811	5811	F	25	7	92120	25-34	executive/managerial
5812	5812	M	25	7	94117	25-34	executive/managerial
5813	5813	M	25	0	91403	25-34	other or not specified
5814	5814	M	25	20	90048	25-34	writer
5815	5815	M	25	0	70119	25-34	other or not specified
5816	5816	M	25	17	33028	25-34	technician/engineer
5817	5817	M	25	4	92821	25-34	college/grad student
5818	5818	M	50	6	70808	50-55	doctor/health care
5819	5819	M	45	0	43615	45-49	other or not specified
5820	5820	M	25	15	02139	25-34	scientist
5821	5821	F	35	4	78212	35-44	college/grad student
5822	5822	M	25	12	02144	25-34	programmer
5823	5823	M	18	12	18052	18-24	programmer
5824	5824	F	25	4	43201	25-34	college/grad student
5825	5825	M	18	4	60201	18-24	college/grad student
5826	5826	M	25	2	55118	25-34	artist
5827	5827	M	25	17	90048	25-34	technician/engineer
5828	5828	F	25	4	78223	25-34	college/grad student
5829	5829	F	18	4	78209	18-24	college/grad student
5830	5830	M	25	1	92120	25-34	academic/educator
5831	5831	F	25	0	78240	25-34	other or not specified
